epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,463.143,0.73182,0.41559,0.91089,0.97325,0.92099,0.97315,0.65145,1.22495,0.69069,1.24493,0.000570743,0.000570743,0.000570743
184,465.647,0.76053,0.43015,0.91469,0.97829,0.92285,0.97095,0.6501,1.20162,0.69289,1.23847,0.000566027,0.000566027,0.000566027
185,468.145,0.7416,0.42682,0.91811,0.97967,0.92335,0.96486,0.64064,1.23777,0.69296,1.26818,0.000561311,0.000561311,0.000561311
186,470.595,0.7936,0.44438,0.94086,0.96674,0.92099,0.96474,0.63548,1.28338,0.69261,1.28775,0.000556595,0.000556595,0.000556595
187,473.008,0.74698,0.41627,0.9223,0.96821,0.92099,0.95937,0.63006,1.2961,0.68265,1.30284,0.00055188,0.00055188,0.00055188
188,475.458,0.73311,0.42413,0.92476,0.97316,0.92737,0.96846,0.64499,1.25644,0.65932,1.28234,0.000547164,0.000547164,0.000547164
189,477.949,0.72839,0.42693,0.91034,0.96052,0.95647,0.96909,0.64727,1.30033,0.76166,1.30449,0.000542448,0.000542448,0.000542448
190,480.46,0.72928,0.42128,0.91603,0.96994,0.95088,0.95995,0.63805,1.26236,0.90343,1.28303,0.000537733,0.000537733,0.000537733
191,482.958,0.71975,0.41766,0.90714,0.96136,0.95274,0.95716,0.64176,1.25877,0.96529,1.28711,0.000533017,0.000533017,0.000533017
192,485.431,0.78203,0.42835,0.93756,0.96817,0.92065,0.95437,0.641,1.21736,0.97125,1.24138,0.000528301,0.000528301,0.000528301
193,487.889,0.7767,0.4356,0.9457,0.96813,0.94456,0.95308,0.64112,1.22483,0.9392,1.24515,0.000523586,0.000523586,0.000523586
194,490.351,0.73546,0.41211,0.90456,0.97885,0.92074,0.95345,0.6379,1.20186,0.9026,1.23875,0.00051887,0.00051887,0.00051887
195,492.868,0.68499,0.40543,0.90581,0.97324,0.90821,0.94519,0.63091,1.24427,0.96258,1.26862,0.000514154,0.000514154,0.000514154
196,495.435,0.7162,0.40867,0.91844,0.96719,0.94016,0.94846,0.62645,1.23945,1.00243,1.26573,0.000509438,0.000509438,0.000509438
197,497.87,0.72261,0.41009,0.91464,0.95025,0.94016,0.95326,0.63658,1.20311,0.99345,1.24751,0.000504723,0.000504723,0.000504723
198,500.325,0.77806,0.43038,0.93116,0.96509,0.90842,0.95609,0.63263,1.20467,0.96197,1.27205,0.000500007,0.000500007,0.000500007
199,502.759,0.68097,0.39553,0.90146,0.96933,0.90842,0.95498,0.61717,1.25153,0.96298,1.33061,0.000495291,0.000495291,0.000495291
200,505.249,0.72449,0.41171,0.91163,0.95556,0.94442,0.95888,0.61787,1.29241,0.93105,1.37216,0.000490576,0.000490576,0.000490576
201,507.742,0.7324,0.41755,0.92223,0.97304,0.94016,0.95877,0.62284,1.27478,0.95561,1.37117,0.00048586,0.00048586,0.00048586
202,510.313,0.74881,0.41071,0.91208,0.95028,0.9447,0.95253,0.62331,1.26379,1.0547,1.34679,0.000481144,0.000481144,0.000481144
203,512.743,0.67887,0.40767,0.90813,0.95006,0.94191,0.95542,0.62678,1.28728,1.06919,1.3566,0.000476429,0.000476429,0.000476429
204,515.216,0.65555,0.3849,0.89624,0.97245,0.94016,0.95989,0.61612,1.29009,1.01389,1.33567,0.000471713,0.000471713,0.000471713
205,517.642,0.68371,0.39863,0.89684,0.97312,0.94016,0.96206,0.60723,1.31771,1.01989,1.366,0.000466997,0.000466997,0.000466997
206,520.13,0.72779,0.41965,0.91295,0.95941,0.94408,0.95462,0.6204,1.29582,1.02856,1.36842,0.000462281,0.000462281,0.000462281
207,522.625,0.6968,0.40117,0.9092,0.95935,0.90842,0.93881,0.61165,1.27982,1.01133,1.3674,0.000457566,0.000457566,0.000457566
208,525.12,0.71483,0.40003,0.90547,0.95965,0.94444,0.95179,0.62668,1.26169,0.98669,1.36069,0.00045285,0.00045285,0.00045285
209,527.56,0.74283,0.4082,0.93297,0.96053,0.94389,0.94802,0.6279,1.24574,1.03172,1.34159,0.000448134,0.000448134,0.000448134
210,530.03,0.70285,0.4062,0.91476,0.97597,0.90288,0.94493,0.63044,1.25834,1.03019,1.35517,0.000443419,0.000443419,0.000443419
